image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
67_104001003F0B3200_tile_295,67_104001003F0B3200,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Clear Skies,Day,"[12.28,13.29)",Summer,71.38067,19.613453,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,2
44_1040010048739B00_tile_103,44_1040010048739B00,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[10.26,11.27)",Winter,41.674206,23.144049,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
118_104001003370CB00_tile_602,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Autumn,33.87325,24.327644,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
69_104005000CDBE200_tile_3269,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,17.414585,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
10_1040010039679A00_tile_129,10_1040010039679A00,10,France,Occitania,Aéroport de Montpellier,43.5789823,3.9583008,Clear Skies,Day,"[11.27,12.28)",Spring,37.734722,28.781458,"(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
4_10400100101BE000_tile_688,4_10400100101BE000,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Clear Skies,Day,"[12.28,13.29)",Autumn,46.295525,28.466599,"(0.3729495,0.41]",Temperate Conifer Forests,Nearctic,2
3_104001000953A900_tile_74,3_104001000953A900,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Clear Skies,Day,"[11.27,12.28)",Spring,62.728664,10.649204,"(0.31,0.3419495)",Tropical & Subtropical Coniferous Forests,Neotropic,3
118_104001003370CB00_tile_382,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Autumn,33.87325,24.327644,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
54_1040010042D13B00_tile_533,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,26.109623,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
59_1040010047789700_tile_1150,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,23.171156,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,3
73_104001004458C500_tile_554,73_104001004458C500,73,USA,Wisconsin,Appleton International Airport,44.25659495,-88.52169598755702,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,30.620106,16.75674,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
86_1040010043890900_tile_307,86_1040010043890900,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.32623,17.182943,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
66_104001003BA94300_tile_147,66_104001003BA94300,66,USA,Arizona,Marana Regional Airport,32.4113732,-111.21748791631757,Clear Skies,Day,"[11.27,12.28)",Spring,69.738846,21.57067,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
23_104001001E51BE00_tile_1462,23_104001001E51BE00,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,68.949112,11.036024,"(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
44_1040010049288700_tile_78,44_1040010049288700,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[11.27,12.28)",Spring,62.191147,20.766586,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,2
10_104001002E88FE00_tile_79,10_104001002E88FE00,10,France,Occitania,Aéroport de Montpellier,43.5789823,3.9583008,Clear Skies,Day,"[12.28,13.29)",Summer,68.47867,17.536083,"(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,1
67_1040010048B5A300_tile_1397,67_1040010048B5A300,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Snow,Day,"[11.27,12.28)",Winter,34.293247,22.373234,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,1
87_104001003E94D300_tile_22,87_104001003E94D300,87,USA,Alaska,Nome City Field,64.51057320000001,-165.3923044258286,Snow,Day,"[14.3,15.32]",Summer,48.32012,20.605032,"[0.3419495,0.3729495]",Tundra,Nearctic,1
77_104001004299B200_tile_730,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,19.396708,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
26_1040010011C6F000_tile_1227,26_1040010011C6F000,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Autumn,39.65004,22.694019,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
96_104001003C8C7800_tile_1299,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,"[13.29,14.3)",Spring,43.191658,26.444286,"(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,3
18_10400100211BDD00_tile_2251,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,10.872156,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
7_104001002EA1F200_tile_18,7_104001002EA1F200,7,Ireland,Leinster,Newcastle Airfield,53.07390715,-6.036515466511577,Clear Skies,Day,"[12.28,13.29)",Summer,59.269676,25.513939,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
44_1040010049288700_tile_32,44_1040010049288700,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[11.27,12.28)",Spring,62.191147,20.766586,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,1
72_1040010041460F00_tile_116,72_1040010041460F00,72,USA,Florida,Miami Homestead General Aviation Airport,25.496276,-80.55049987704285,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,70.58014,28.852116,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
98_104001000B9F7B00_tile_131,98_104001000B9F7B00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,"[11.27,12.28)",Spring,69.206512,10.155017,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
26_1040010011C6F000_tile_1720,26_1040010011C6F000,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Autumn,39.65004,22.694019,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
130_10400100452B0100_tile_716,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[10.26,11.27)",Winter,26.232819,25.563684,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
54_1040010024086400_tile_829,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,22.079554,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
54_104001003D4C9C00_tile_221,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
77_1040010043B0F100_tile_723,77_1040010043B0F100,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.12869,14.169504,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
20_1040010038CAE700_tile_115,20_1040010038CAE700,20,Germany,Bavaria,Airport Nuremberg,49.49826845,11.078106331160273,Clear Skies,Day,"[11.27,12.28)",Spring,32.274555,24.380602,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
88_1040010040D29200_tile_262,88_1040010040D29200,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Clear Skies,Day,"[14.3,15.32]",Summer,44.201122,9.566865,"(0.31,0.3419495)",Tundra,Nearctic,2
23_104001001E51BE00_tile_1068,23_104001001E51BE00,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,68.949112,11.036024,"(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
111_1040010042793C00_tile_417,111_1040010042793C00,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Clear Skies,Day,"[11.27,12.28)",Autumn,52.65364,29.42783,"(0.3729495,0.41]",Deserts & Xeric Shrublands,Nearctic,2
39_104001001D4E6100_tile_879,39_104001001D4E6100,39,USA,Kansas,Wichita Dwight D. Eisenhower National Airport,37.649253,-97.43226330309298,Clear Skies,Day,"[12.28,13.29)",Summer,73.046417,15.912353,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
37_104001000EA43C00_tile_616,37_104001000EA43C00,37,UK,South East England,London Gatwick Airport,51.1541082,-0.1823116499127204,Clear Skies,Day,"[11.27,12.28)",Summer,59.530472,23.065435,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
96_104001000896F900_tile_1513,96_104001000896F900,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[11.27,12.28)",Spring,17.321293,25.172054,"[0.3419495,0.3729495]",Boreal Forests/Taiga,Nearctic,3
59_104001002E3F7500_tile_977,59_104001002E3F7500,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Winter,38.36206,27.887543,"(0.3729495,0.41]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,3
56_104001000F345100_tile_116,56_104001000F345100,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,"[11.27,12.28)",Summer,64.191795,18.447948,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_10400100213D3100_tile_484,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,53.709187,16.53047,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
54_1040010024086400_tile_733,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,22.079554,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
18_1040050010DC4900_tile_2592,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,25.62631,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
67_1040010046D15B00_tile_724,67_1040010046D15B00,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,36.111862,8.907067,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
60_1040010046430200_tile_262,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,16.53186,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
118_104001000A341F00_tile_243,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[11.27,12.28)",Spring,55.762569,21.356901,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
18_1040050010DC4900_tile_2639,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,25.62631,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
18_10400100211BDD00_tile_3698,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,10.872156,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
96_10400100096C2500_tile_1239,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,27.446131,"(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,3
72_1040010042C71600_tile_103,72_1040010042C71600,72,USA,Florida,Miami Homestead General Aviation Airport,25.496276,-80.55049987704285,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.147427,22.92809,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
9_10400100474E7400_tile_167,9_10400100474E7400,9,France,Ile-de-France,Aérodrome de Toussus-le-Noble,48.75184575,2.1072688321992112,Clear Skies,Day,"[12.28,13.29)",Winter,18.185392,25.307737,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
52_1040010039815D00_tile_467,52_1040010039815D00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Snow,Day,"[11.27,12.28)",Winter,31.05233,28.881765,"(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
106_104001003D8DB300_tile_53,106_104001003D8DB300,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[12.28,13.29)",Summer,74.79463,24.84526,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
67_1040010048B5A300_tile_745,67_1040010048B5A300,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Snow,Day,"[11.27,12.28)",Winter,34.293247,22.373234,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,2
59_1040010047789700_tile_1556,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,23.171156,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1
130_10400100452B0100_tile_1353,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[10.26,11.27)",Winter,26.232819,25.563684,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_10400100213D3100_tile_493,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,53.709187,16.53047,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
92_1040010047A20B00_tile_389,92_1040010047A20B00,92,USA,California,Santa Maria Public Airport,34.8994719,-120.45551617973354,Clear Skies,Day,"[11.27,12.28)",Winter,33.98767,28.532484,"(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Nearctic,1
127_1040010022BC3B00_tile_590,127_1040010022BC3B00,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,"[10.26,11.27)",Autumn,60.396572,26.010584,"[0.3419495,0.3729495]",Mangroves,Neotropic,2
54_10400100061AF700_tile_692,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,25.572586,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
128_104001004215BF00_tile_2107,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,"[12.28,13.29)",Autumn,51.63945,20.199026,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
67_1040010046D15B00_tile_1713,67_1040010046D15B00,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,36.111862,8.907067,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
94_104001003DA55300_tile_43,94_104001003DA55300,94,USA,Massachusetts,Mansfield Municipal Airport,42.0010973,-71.19950499231985,Clear Skies,Day,"[11.27,12.28)",Spring,67.66815,22.494032,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
77_104001004299B200_tile_1263,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,19.396708,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
77_1040010040119E00_tile_872,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,26.910341,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
45_104001001CAC2B00_tile_167,45_104001001CAC2B00,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Spring,69.220139,19.382612,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
3_104001000953A900_tile_110,3_104001000953A900,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Clear Skies,Day,"[11.27,12.28)",Spring,62.728664,10.649204,"(0.31,0.3419495)",Tropical & Subtropical Coniferous Forests,Neotropic,2
109_10400100168E2A00_tile_47,109_10400100168E2A00,109,USA,Oregon,Scappoose Industrial Airpark,45.77189665,-122.86323864519883,Clear Skies,Day,"[11.27,12.28)",Winter,22.032475,23.903067,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
59_104001001DC7F200_tile_735,59_104001001DC7F200,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Autumn,42.501724,24.725229,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1
88_104001004B1A3D00_tile_312,88_104001004B1A3D00,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Snow,Day,"[14.3,15.32]",Spring,37.209167,23.120111,"[0.3419495,0.3729495]",Tundra,Nearctic,1
54_1040010042D13B00_tile_565,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,26.109623,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
18_10400100211BDD00_tile_4126,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,10.872156,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
80_104001003B099300_tile_72,80_104001003B099300,80,USA,Texas,Mid-Way Regional Airport,32.45697595,-96.91261985737096,Clear Skies,Day,"[12.28,13.29)",Spring,71.050934,25.195433,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
86_104001003D8DB300_tile_174,86_104001003D8DB300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,74.79463,24.84526,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
31_10400100443CFD00_tile_155,31_10400100443CFD00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,"[11.27,12.28)",Autumn,56.59772,23.924757,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1
81_1040010032B86F00_tile_162,81_1040010032B86F00,81,USA,New York,Albany International Airport,42.74801595,-73.79855563763934,Cloud Cover or Haze,Day,"[11.27,12.28)",Summer,61.51646,26.898964,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,2
88_104001004B1A3D00_tile_236,88_104001004B1A3D00,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Snow,Day,"[14.3,15.32]",Spring,37.209167,23.120111,"[0.3419495,0.3729495]",Tundra,Nearctic,3
5_104001002C436A00_tile_232,5_104001002C436A00,5,Bahamas,City of Freeport,Grand Bahama International Airport,26.556512750000003,-78.6955864137168,Clear Skies,Day,"[11.27,12.28)",Spring,71.76736,22.356112,"[0.3419495,0.3729495]",Mangroves,Neotropic,3
86_10400100457A8A00_tile_259,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,17.297117,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
86_10400100290F5300_tile_175,86_10400100290F5300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,28.868103,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
118_1040010023C25400_tile_526,118_1040010023C25400,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[11.27,12.28)",Autumn,40.415581,12.72849,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
96_104001000896F900_tile_1345,96_104001000896F900,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[11.27,12.28)",Spring,17.321293,25.172054,"[0.3419495,0.3729495]",Boreal Forests/Taiga,Nearctic,2
106_10400100413CDF00_tile_72,106_10400100413CDF00,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[12.28,13.29)",Summer,70.47449,15.287237,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
54_10400100460EF400_tile_619,54_10400100460EF400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,28.453,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
54_1040010024086400_tile_195,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,22.079554,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
86_10400100457A8A00_tile_391,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,17.297117,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
106_1040010044D30600_tile_111,106_1040010044D30600,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[12.28,13.29)",Autumn,52.90882,19.142824,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
127_104001002B3BB400_tile_631,127_104001002B3BB400,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,"[11.27,12.28)",Spring,70.58651,8.418627,"(0.31,0.3419495)",Mangroves,Neotropic,3
78_10400100351F9900_tile_101,78_10400100351F9900,78,USA,Florida,Keystone Heights Airport,29.8418068,-82.04830112836822,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,45.34788,29.020765,"(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
93_104001002A4FAA00_tile_1206,93_104001002A4FAA00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,"[11.27,12.28)",Spring,43.621048,26.912125,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,2
30_104001002394E000_tile_76,30_104001002394E000,30,Switzerland,Ticino,Aeroporto di Locarno,46.16214335,8.87986503805529,Clear Skies,Day,"[12.28,13.29)",Autumn,32.515224,20.460209,"[0.3419495,0.3729495]",Temperate Conifer Forests,Palearctic,1
77_104001004299B200_tile_660,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,19.396708,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
126_104001000C4AEE00_tile_1689,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
84_1040010006ABC200_tile_119,84_1040010006ABC200,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,36.491913,27.282673,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,2
44_1040010049288700_tile_10,44_1040010049288700,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[11.27,12.28)",Spring,62.191147,20.766586,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,2
118_104001000A341F00_tile_647,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[11.27,12.28)",Spring,55.762569,21.356901,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
111_1040010042793C00_tile_393,111_1040010042793C00,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Clear Skies,Day,"[11.27,12.28)",Autumn,52.65364,29.42783,"(0.3729495,0.41]",Deserts & Xeric Shrublands,Nearctic,2
51_104001003D4C9C00_tile_321,51_104001003D4C9C00,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
87_104001003E94D300_tile_29,87_104001003E94D300,87,USA,Alaska,Nome City Field,64.51057320000001,-165.3923044258286,Snow,Day,"[14.3,15.32]",Summer,48.32012,20.605032,"[0.3419495,0.3729495]",Tundra,Nearctic,1
128_104001004215BF00_tile_1605,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,"[12.28,13.29)",Autumn,51.63945,20.199026,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
