image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
91_1040010039040600_tile_71,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,"[11.27,12.28)",Winter,43.592194,"[3,12]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_104001003C1B4D00_tile_856,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Spring,61.55899,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
42_10400100055EA300_tile_948,42_10400100055EA300,42,USA,Michigan,Detroit Metropolitan Wayne County Airport,42.2056991,-83.35297537621658,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,22.87093,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,1
60_1040010046430200_tile_167,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
10_10400100386D9000_tile_9,10_10400100386D9000,10,France,Occitania,Aéroport de Montpellier,43.5789823,3.9583008,Clear Skies,Day,"[11.27,12.28)",Winter,33.709118,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
3_10400100094C6800_tile_87,3_10400100094C6800,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Clear Skies,Day,"[11.27,12.28)",Spring,62.584625,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Coniferous Forests,Neotropic,1
86_1040010044D30600_tile_80,86_1040010044D30600,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[12.28,13.29)",Autumn,52.90882,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
126_104001000C4AEE00_tile_1015,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
51_10400100460EF400_tile_298,51_10400100460EF400,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
94_104001000B823500_tile_29,94_104001000B823500,94,USA,Massachusetts,Mansfield Municipal Airport,42.0010973,-71.19950499231985,Clear Skies,Day,"[11.27,12.28)",Spring,63.523228,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,2
94_104001003DA55300_tile_43,94_104001003DA55300,94,USA,Massachusetts,Mansfield Municipal Airport,42.0010973,-71.19950499231985,Clear Skies,Day,"[11.27,12.28)",Spring,67.66815,"(21,30]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
44_104001004337F600_tile_50,44_104001004337F600,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[11.27,12.28)",Autumn,51.45992,"(21,30]","(0.3729495,0.41]",Deserts & Xeric Shrublands,Nearctic,1
7_104001002D43CF00_tile_29,7_104001002D43CF00,7,Ireland,Leinster,Newcastle Airfield,53.07390715,-6.036515466511577,Clear Skies,Day,"[12.28,13.29)",Spring,56.377438,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
23_104001001E51BE00_tile_1966,23_104001001E51BE00,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,68.949112,"[3,12]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
44_1040010043B54900_tile_78,44_1040010043B54900,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[10.26,11.27)",Autumn,36.54365,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
44_1040010049288700_tile_30,44_1040010049288700,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[11.27,12.28)",Spring,62.191147,"(12,21]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,2
7_104001002EA1F200_tile_11,7_104001002EA1F200,7,Ireland,Leinster,Newcastle Airfield,53.07390715,-6.036515466511577,Clear Skies,Day,"[12.28,13.29)",Summer,59.269676,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
118_104001000A341F00_tile_426,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[11.27,12.28)",Spring,55.762569,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
51_10400100460EF400_tile_232,51_10400100460EF400,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,2
126_104001000C4AEE00_tile_1721,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
23_104001001E51BE00_tile_1516,23_104001001E51BE00,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,68.949112,"[3,12]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,1
118_10400100213D3100_tile_629,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,53.709187,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
114_104001000A497900_tile_200,114_104001000A497900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,"[11.27,12.28)",Spring,57.421711,"(21,30]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
93_104001002A4FAA00_tile_1196,93_104001002A4FAA00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,"[11.27,12.28)",Spring,43.621048,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,1
37_104001000EA43C00_tile_564,37_104001000EA43C00,37,UK,South East England,London Gatwick Airport,51.1541082,-0.1823116499127204,Clear Skies,Day,"[11.27,12.28)",Summer,59.530472,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
18_1040050010DC4900_tile_2537,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
82_10400100435D3500_tile_631,82_10400100435D3500,82,USA,Missouri,Kansas City International Airport,39.3023103,-94.72118991743454,Clear Skies,Day,"[11.27,12.28)",Autumn,31.328749,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
126_104001000C4AEE00_tile_1808,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
77_1040010040119E00_tile_852,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
54_1040010042D13B00_tile_616,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
3_10400100202B8A00_tile_66,3_10400100202B8A00,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Clear Skies,Day,"[12.28,13.29)",Summer,75.868103,"(21,30]","(0.3729495,0.41]",Tropical & Subtropical Coniferous Forests,Neotropic,2
54_10400100460EF400_tile_571,54_10400100460EF400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
54_10400100460EF400_tile_560,54_10400100460EF400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
97_104001003823A400_tile_268,97_104001003823A400,97,USA,California,Norman Y. Mineta San Jose International Airport,37.3633299,-121.9293365260259,Clear Skies,Day,"[10.26,11.27)",Winter,35.15545,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Nearctic,2
18_1040050010DC4900_tile_2090,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
97_104001003D4C1D00_tile_198,97_104001003D4C1D00,97,USA,California,Norman Y. Mineta San Jose International Airport,37.3633299,-121.9293365260259,Clear Skies,Day,"[12.28,13.29)",Spring,69.592926,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Nearctic,1
92_1040010043944F00_tile_409,92_1040010043944F00,92,USA,California,Santa Maria Public Airport,34.8994719,-120.45551617973354,Clear Skies,Day,"[12.28,13.29)",Autumn,41.325592,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Nearctic,2
96_10400100096C2500_tile_1161,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,3
26_104001001CD3B900_tile_1952,26_104001001CD3B900,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Spring,50.996479,"(21,30]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
115_104001004B8E2D00_tile_908,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
77_1040010043B0F100_tile_722,77_1040010043B0F100,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.12869,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
45_1040010044AFF200_tile_85,45_1040010044AFF200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Autumn,36.99876,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
59_104001002E3F7500_tile_398,59_104001002E3F7500,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Winter,38.36206,"(21,30]","(0.3729495,0.41]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2
118_10400100213D3100_tile_450,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,53.709187,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
98_104001000F15D300_tile_212,98_104001000F15D300,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,"[11.27,12.28)",Summer,67.557785,"(12,21]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
115_104001004B8E2D00_tile_163,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
55_1040010048841900_tile_701,55_1040010048841900,55,Sudan,Khartoum State,Khartoum Airport,15.2909364,32.3597589,Clear Skies,Day,"[10.26,11.27)",Winter,51.654938,"(21,30]","(0.3729495,0.41]","Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,3
52_1040010019854C00_tile_578,52_1040010019854C00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Clear Skies,Day,"[11.27,12.28)",Winter,33.16666,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
84_10400100460EF400_tile_217,84_10400100460EF400,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,2
69_104005000CDBE200_tile_3259,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
9_104001001915BB00_tile_151,9_104001001915BB00,9,France,Ile-de-France,Aérodrome de Toussus-le-Noble,48.75184575,2.1072688321992112,Clear Skies,Day,"[12.28,13.29)",Winter,32.865601,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
18_10400100211BDD00_tile_2665,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
127_104001002B3BB400_tile_420,127_104001002B3BB400,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,"[11.27,12.28)",Spring,70.58651,"[3,12]","(0.31,0.3419495)",Mangroves,Neotropic,3
18_10400100211BDD00_tile_2147,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
115_104001004B8E2D00_tile_985,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
59_104001001DC7F200_tile_981,59_104001001DC7F200,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Autumn,42.501724,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,3
78_10400100341B1C00_tile_90,78_10400100341B1C00,78,USA,Florida,Keystone Heights Airport,29.8418068,-82.04830112836822,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,45.334614,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
96_104001003C8C7800_tile_997,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,"[13.29,14.3)",Spring,43.191658,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,2
115_104001004B8E2D00_tile_262,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
4_1040010019345B00_tile_787,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,"(21,30]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,1
118_104001000A341F00_tile_274,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[11.27,12.28)",Spring,55.762569,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_104001003C1B4D00_tile_876,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Spring,61.55899,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
96_104001000896F900_tile_1173,96_104001000896F900,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[11.27,12.28)",Spring,17.321293,"(21,30]","[0.3419495,0.3729495]",Boreal Forests/Taiga,Nearctic,1
37_104001000EA43C00_tile_401,37_104001000EA43C00,37,UK,South East England,London Gatwick Airport,51.1541082,-0.1823116499127204,Clear Skies,Day,"[11.27,12.28)",Summer,59.530472,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
51_10400100460EF400_tile_286,51_10400100460EF400,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
130_10400100452B0100_tile_604,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[10.26,11.27)",Winter,26.232819,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
97_104001003D4C1D00_tile_226,97_104001003D4C1D00,97,USA,California,Norman Y. Mineta San Jose International Airport,37.3633299,-121.9293365260259,Clear Skies,Day,"[12.28,13.29)",Spring,69.592926,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Nearctic,2
97_104001003D4C1D00_tile_238,97_104001003D4C1D00,97,USA,California,Norman Y. Mineta San Jose International Airport,37.3633299,-121.9293365260259,Clear Skies,Day,"[12.28,13.29)",Spring,69.592926,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Nearctic,3
125_10400100363EC000_tile_89,125_10400100363EC000,125,USA,New York,Long Island MacArthur Airport,40.79580915,-73.09920085803961,Clear Skies,Day,"[10.26,11.27)",Autumn,28.036615,"(21,30]","(0.3729495,0.41]",Temperate Conifer Forests,Nearctic,1
59_1040010047789700_tile_1975,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2
51_10400100460EF400_tile_199,51_10400100460EF400,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
59_104001001DC7F200_tile_1566,59_104001001DC7F200,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Autumn,42.501724,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,1
55_1040010048841900_tile_433,55_1040010048841900,55,Sudan,Khartoum State,Khartoum Airport,15.2909364,32.3597589,Clear Skies,Day,"[10.26,11.27)",Winter,51.654938,"(21,30]","(0.3729495,0.41]","Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,2
86_10400100457A8A00_tile_376,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,3
44_1040010048739B00_tile_74,44_1040010048739B00,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[10.26,11.27)",Winter,41.674206,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,1
52_1040010039815D00_tile_353,52_1040010039815D00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Snow,Day,"[11.27,12.28)",Winter,31.05233,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
93_104001002A4FAA00_tile_1347,93_104001002A4FAA00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,"[11.27,12.28)",Spring,43.621048,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
128_1040010032BA9100_tile_1823,128_1040010032BA9100,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,"[11.27,12.28)",Autumn,41.63074,"(12,21]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
18_1040050010DC4900_tile_1761,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
66_104001002227AF00_tile_157,66_104001002227AF00,66,USA,Arizona,Marana Regional Airport,32.4113732,-111.21748791631757,Clear Skies,Day,"[11.27,12.28)",Autumn,50.676071,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
54_1040010042D13B00_tile_463,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
66_104001002227AF00_tile_87,66_104001002227AF00,66,USA,Arizona,Marana Regional Airport,32.4113732,-111.21748791631757,Clear Skies,Day,"[11.27,12.28)",Autumn,50.676071,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
56_104001000F345100_tile_101,56_104001000F345100,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,"[11.27,12.28)",Summer,64.191795,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
26_104001001CD3B900_tile_1442,26_104001001CD3B900,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Spring,50.996479,"(21,30]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
111_10400100341A2600_tile_505,111_10400100341A2600,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Clear Skies,Day,"[12.28,13.29)",Autumn,45.760086,"(21,30]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
43_104001000BA11B00_tile_19,43_104001000BA11B00,43,USA,Mississippi,Cleveland Municipal Airport,30.3602185,-95.00891276120336,Clear Skies,Day,"[11.27,12.28)",Spring,68.887367,"(12,21]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,3
48_104001001C215A00_tile_159,48_104001001C215A00,48,USA,Illinois,Quincy Regional Airport,39.9447505,-91.19378941785472,Clear Skies,Day,"[11.27,12.28)",Spring,64.457336,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
75_10400100446E7B00_tile_29,75_10400100446E7B00,75,USA,California,Salinas Municipal Airport,36.66286415,-121.6089494054428,Clear Skies,Day,"[11.27,12.28)",Autumn,35.664276,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Nearctic,2
101_104001003BD74200_tile_160,101_104001003BD74200,101,USA,Arkansas,Hot Springs Memorial Field,34.47926405,-93.09398072838437,Snow,Day,"[12.28,13.29)",Spring,68.48322,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,3
26_1040010011C6F000_tile_1615,26_1040010011C6F000,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Autumn,39.65004,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
51_10400100061AF700_tile_282,51_10400100061AF700,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
87_104001002B095600_tile_30,87_104001002B095600,87,USA,Alaska,Nome City Field,64.51057320000001,-165.3923044258286,Snow,Day,"[13.29,14.3)",Spring,22.2995,"(12,21]","[0.3419495,0.3729495]",Tundra,Nearctic,3
130_104001002E47CD00_tile_1146,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,"[11.27,12.28)",Summer,69.64022,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
26_104001002E574100_tile_2237,26_104001002E574100,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,57.534313,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
55_1040010049CD5600_tile_309,55_1040010049CD5600,55,Sudan,Khartoum State,Khartoum Airport,15.2909364,32.3597589,Clear Skies,Day,"[10.26,11.27)",Spring,64.25062,"(21,30]","(0.3729495,0.41]","Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,3
53_10400100087A4F00_tile_149,53_10400100087A4F00,53,USA,West Virginia,Yeager Airport,38.37294755,-81.5942197333228,Clear Skies,Day,"[11.27,12.28)",Spring,43.874458,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,1
127_1040010022BC3B00_tile_590,127_1040010022BC3B00,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,"[10.26,11.27)",Autumn,60.396572,"(21,30]","[0.3419495,0.3729495]",Mangroves,Neotropic,2
5_104001002C436A00_tile_304,5_104001002C436A00,5,Bahamas,City of Freeport,Grand Bahama International Airport,26.556512750000003,-78.6955864137168,Clear Skies,Day,"[11.27,12.28)",Spring,71.76736,"(21,30]","[0.3419495,0.3729495]",Mangroves,Neotropic,3
