image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
114_1040010049AD0900_tile_153,114_1040010049AD0900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,12.333333333333334,Spring,49.190063,13.175184,0.3240389999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
62_104001003CA27B00_tile_82,62_104001003CA27B00,62,USA,Florida,Naples Municipal Airport,26.1523225,-81.773941382464,Cloud Cover or Haze,Day,12.55,Summer,77.71685,14.397099,0.325195,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
130_104001002E47CD00_tile_770,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,12.033333333333331,Summer,69.64022,29.135172,0.38891,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
57_104001001CBF9900_tile_392,57_104001001CBF9900,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Clear Skies,Day,12.283333333333331,Spring,73.804192,17.772799,0.3348044999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001003C1B4D00_tile_380,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
114_104001000453C000_tile_130,114_104001000453C000,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,10.966666666666669,Winter,29.181412,12.309023,0.32141,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
128_1040010032BA9100_tile_2142,128_1040010032BA9100,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.2,Autumn,41.63074,20.564857,0.3473665,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
52_1040010019854C00_tile_497,52_1040010019854C00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Clear Skies,Day,11.383333333333333,Winter,33.16666,28.081915,0.3821065,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_104001000A341F00_tile_884,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.016666666666667,Spring,55.762569,21.356901,0.3485375,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
114_104001000453C000_tile_229,114_104001000453C000,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,10.966666666666669,Winter,29.181412,12.309023,0.32141,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
100_1040010046CD1500_tile_411,100_1040010046CD1500,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.733333333333333,Winter,21.145557,20.87677,0.3452659999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
57_104001001CBF9900_tile_410,57_104001001CBF9900,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Clear Skies,Day,12.283333333333331,Spring,73.804192,17.772799,0.3348044999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
39_104001001D4E6100_tile_703,39_104001001D4E6100,39,USA,Kansas,Wichita Dwight D. Eisenhower National Airport,37.649253,-97.43226330309298,Clear Skies,Day,12.766666666666667,Summer,73.046417,15.912353,0.3271285,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
116_1040010012CE4600_tile_85,116_1040010012CE4600,116,USA,Idaho,Lewiston Airport,46.37573125,-117.01550302887456,Clear Skies,Day,11.716666666666669,Autumn,35.779686,28.508715,0.3843155,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
91_1040010039040600_tile_40,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
91_1040010039040600_tile_168,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
128_104001004215BF00_tile_1716,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
91_1040010039040600_tile_69,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
52_1040010019854C00_tile_553,52_1040010019854C00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Clear Skies,Day,11.383333333333333,Winter,33.16666,28.081915,0.3821065,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
56_104001000F345100_tile_162,56_104001000F345100,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,12.066666666666666,Summer,64.191795,18.447948,0.3242549999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001003C1B4D00_tile_412,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
118_1040010023C25400_tile_721,118_1040010023C25400,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.05,Autumn,40.415581,12.72849,0.323286,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
52_1040010019854C00_tile_495,52_1040010019854C00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Clear Skies,Day,11.383333333333333,Winter,33.16666,28.081915,0.3821065,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
114_104001000A497900_tile_661,114_104001000A497900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,12.016666666666667,Spring,57.421711,23.691565,0.3352925,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
128_104001004215BF00_tile_2146,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
130_10400100452B0100_tile_1158,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,11.116666666666667,Winter,26.232819,25.563684,0.3715275,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
130_104001000F25CE00_tile_743,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,12.3,Summer,58.145542,29.637547,0.389664,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
130_104001002E47CD00_tile_958,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,12.033333333333331,Summer,69.64022,29.135172,0.38891,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
62_104001003CA27B00_tile_141,62_104001003CA27B00,62,USA,Florida,Naples Municipal Airport,26.1523225,-81.773941382464,Cloud Cover or Haze,Day,12.55,Summer,77.71685,14.397099,0.325195,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_10400100213D3100_tile_776,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,12.05,Autumn,53.709187,16.53047,0.331491,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
98_104001000B9F7B00_tile_148,98_104001000B9F7B00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.066666666666666,Spring,69.206512,10.155017,0.316172,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_1040010023C25400_tile_1097,118_1040010023C25400,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.05,Autumn,40.415581,12.72849,0.323286,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
57_10400100379F8200_tile_202,57_10400100379F8200,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
130_104001002E47CD00_tile_1035,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,12.033333333333331,Summer,69.64022,29.135172,0.38891,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
109_104001003E4DC200_tile_58,109_104001003E4DC200,109,USA,Oregon,Scappoose Industrial Airpark,45.77189665,-122.86323864519883,Clear Skies,Day,12.85,Summer,62.50914,28.132484,0.382817,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
128_104001004215BF00_tile_2144,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
130_104001000F25CE00_tile_1016,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,12.3,Summer,58.145542,29.637547,0.389664,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
91_1040010039040600_tile_23,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
100_1040010046CD1500_tile_525,100_1040010046CD1500,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.733333333333333,Winter,21.145557,20.87677,0.3452659999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
98_104001000BA69D00_tile_96,98_104001000BA69D00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.083333333333334,Spring,69.375793,24.464687,0.362985,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
56_104001000F345100_tile_164,56_104001000F345100,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,12.066666666666666,Summer,64.191795,18.447948,0.3242549999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001000A341F00_tile_557,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.016666666666667,Spring,55.762569,21.356901,0.3485375,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
91_1040010039040600_tile_162,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_10400100213D3100_tile_494,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,12.05,Autumn,53.709187,16.53047,0.331491,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
56_104001001A6C9D00_tile_115,56_104001001A6C9D00,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,12.383333333333333,Spring,52.337368,28.757687,0.3840774999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
100_1040010029990A00_tile_432,100_1040010029990A00,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Snow,Day,12.7,Spring,40.814545,27.08286,0.375229,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
91_1040010039040600_tile_57,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
128_104001004215BF00_tile_1423,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
65_10400100415CB400_tile_84,65_10400100415CB400,65,USA,Colorado,Longmont Vance Brand Municipal Airport,40.1652656,-105.16346205357996,Clear Skies,Day,12.116666666666667,Summer,62.33505,24.95955,0.3650575,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
100_1040010039437200_tile_476,100_1040010039437200,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.583333333333334,Winter,29.386644,18.340073,0.339498,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
62_104001003CA27B00_tile_81,62_104001003CA27B00,62,USA,Florida,Naples Municipal Airport,26.1523225,-81.773941382464,Cloud Cover or Haze,Day,12.55,Summer,77.71685,14.397099,0.325195,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
98_104001000B9F7B00_tile_131,98_104001000B9F7B00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.066666666666666,Spring,69.206512,10.155017,0.316172,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
114_104001000A497900_tile_275,114_104001000A497900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,12.016666666666667,Spring,57.421711,23.691565,0.3352925,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
57_10400100379F8200_tile_250,57_10400100379F8200,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
73_104001004458C500_tile_577,73_104001004458C500,73,USA,Wisconsin,Appleton International Airport,44.25659495,-88.52169598755702,Cloud Cover or Haze,Day,12.1,Autumn,30.620106,16.75674,0.333771,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
57_104001001CBF9900_tile_229,57_104001001CBF9900,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Clear Skies,Day,12.283333333333331,Spring,73.804192,17.772799,0.3348044999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
130_10400100452B0100_tile_1102,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,11.116666666666667,Winter,26.232819,25.563684,0.3715275,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
130_104001000F25CE00_tile_1062,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,12.3,Summer,58.145542,29.637547,0.389664,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
91_1040010039040600_tile_173,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
100_1040010046CD1500_tile_427,100_1040010046CD1500,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.733333333333333,Winter,21.145557,20.87677,0.3452659999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_104001000A341F00_tile_395,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.016666666666667,Spring,55.762569,21.356901,0.3485375,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
116_1040010017731200_tile_171,116_1040010017731200,116,USA,Idaho,Lewiston Airport,46.37573125,-117.01550302887456,Snow,Day,11.166666666666666,Winter,20.178064,19.567848,0.339442,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
98_104001000BA69D00_tile_116,98_104001000BA69D00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.083333333333334,Spring,69.375793,24.464687,0.362985,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
114_104001000A497900_tile_632,114_104001000A497900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,12.016666666666667,Spring,57.421711,23.691565,0.3352925,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
118_104001000A341F00_tile_592,118_104001000A341F00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.016666666666667,Spring,55.762569,21.356901,0.3485375,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
118_10400100213D3100_tile_533,118_10400100213D3100,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Cloud Cover or Haze,Day,12.05,Autumn,53.709187,16.53047,0.331491,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
100_1040010039437200_tile_569,100_1040010039437200,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.583333333333334,Winter,29.386644,18.340073,0.339498,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
128_104001004215BF00_tile_1569,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
98_104001000BA69D00_tile_200,98_104001000BA69D00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.083333333333334,Spring,69.375793,24.464687,0.362985,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
52_1040010019854C00_tile_582,52_1040010019854C00,52,USA,Montana,Bozeman Yellowstone International Airport,45.78359005,-111.15697962783484,Clear Skies,Day,11.383333333333333,Winter,33.16666,28.081915,0.3821065,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001003C1B4D00_tile_296,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
128_104001004215BF00_tile_1678,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.366666666666667,Autumn,51.63945,20.199026,0.3456639999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
130_104001000F25CE00_tile_1039,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,12.3,Summer,58.145542,29.637547,0.389664,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
98_104001000B9F7B00_tile_186,98_104001000B9F7B00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.066666666666666,Spring,69.206512,10.155017,0.316172,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
98_104001000BA69D00_tile_148,98_104001000BA69D00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.083333333333334,Spring,69.375793,24.464687,0.362985,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
82_10400100435D3500_tile_400,82_10400100435D3500,82,USA,Missouri,Kansas City International Airport,39.3023103,-94.72118991743454,Clear Skies,Day,11.483333333333333,Autumn,31.328749,26.801186,0.3778125,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
71_10400100379F8200_tile_235,71_10400100379F8200,71,USA,Florida,Treasure Coast International Airport,27.4945813,-80.36650691055047,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
114_104001000A497900_tile_130,114_104001000A497900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,12.016666666666667,Spring,57.421711,23.691565,0.3352925,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
71_10400100379F8200_tile_208,71_10400100379F8200,71,USA,Florida,Treasure Coast International Airport,27.4945813,-80.36650691055047,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
128_1040010032BA9100_tile_2107,128_1040010032BA9100,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.2,Autumn,41.63074,20.564857,0.3473665,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001003C1B4D00_tile_634,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
130_10400100452B0100_tile_1380,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,11.116666666666667,Winter,26.232819,25.563684,0.3715275,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
65_104001003CC8C700_tile_59,65_104001003CC8C700,65,USA,Colorado,Longmont Vance Brand Municipal Airport,40.1652656,-105.16346205357996,Clear Skies,Day,12.5,Spring,69.684265,26.276329,0.3709179999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
65_10400100415CB400_tile_87,65_10400100415CB400,65,USA,Colorado,Longmont Vance Brand Municipal Airport,40.1652656,-105.16346205357996,Clear Skies,Day,12.116666666666667,Summer,62.33505,24.95955,0.3650575,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
91_1040010039040600_tile_45,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
118_104001003370CB00_tile_570,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.283333333333331,Autumn,33.87325,24.327644,0.3608715,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
39_104001001D4E6100_tile_912,39_104001001D4E6100,39,USA,Kansas,Wichita Dwight D. Eisenhower National Airport,37.649253,-97.43226330309298,Clear Skies,Day,12.766666666666667,Summer,73.046417,15.912353,0.3271285,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
128_1040010032BA9100_tile_1568,128_1040010032BA9100,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,12.2,Autumn,41.63074,20.564857,0.3473665,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
91_1040010039040600_tile_42,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001003370CB00_tile_564,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.283333333333331,Autumn,33.87325,24.327644,0.3608715,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
100_1040010039437200_tile_219,100_1040010039437200,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,11.583333333333334,Winter,29.386644,18.340073,0.339498,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
114_104001000A497900_tile_113,114_104001000A497900,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,12.016666666666667,Spring,57.421711,23.691565,0.3352925,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
39_104001001D4E6100_tile_511,39_104001001D4E6100,39,USA,Kansas,Wichita Dwight D. Eisenhower National Airport,37.649253,-97.43226330309298,Clear Skies,Day,12.766666666666667,Summer,73.046417,15.912353,0.3271285,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
118_104001003C1B4D00_tile_492,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_104001003C1B4D00_tile_573,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
98_104001000F15D300_tile_121,98_104001000F15D300,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,12.05,Summer,67.557785,20.748598,0.342832,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
114_104001000453C000_tile_247,114_104001000453C000,114,USA,Virginia,Richmond International Airport,37.5069667,-77.32148389043365,Clear Skies,Day,10.966666666666669,Winter,29.181412,12.309023,0.32141,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
80_104001003B099300_tile_27,80_104001003B099300,80,USA,Texas,Mid-Way Regional Airport,32.45697595,-96.91261985737096,Clear Skies,Day,12.633333333333333,Spring,71.050934,25.195433,0.3659425,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
118_104001003C1B4D00_tile_657,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
130_104001002E47CD00_tile_1061,130_104001002E47CD00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Cloud Cover or Haze,Day,12.033333333333331,Summer,69.64022,29.135172,0.38891,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
56_104001000F345100_tile_210,56_104001000F345100,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,12.066666666666666,Summer,64.191795,18.447948,0.3242549999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
71_10400100379F8200_tile_192,71_10400100379F8200,71,USA,Florida,Treasure Coast International Airport,27.4945813,-80.36650691055047,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
91_1040010039040600_tile_151,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,11.65,Winter,43.592194,11.435417,0.3200555,"Temperate Grasslands, Savannas & Shrublands",Nearctic,1
118_104001003C1B4D00_tile_658,118_104001003C1B4D00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,12.4,Spring,61.55899,28.202047,0.3716225,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
71_10400100379F8200_tile_162,71_10400100379F8200,71,USA,Florida,Treasure Coast International Airport,27.4945813,-80.36650691055047,Cloud Cover or Haze,Day,11.266666666666667,Winter,38.286674,27.641428,0.377411,"Temperate Grasslands, Savannas & Shrublands",Nearctic,3
56_104001000F345100_tile_225,56_104001000F345100,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,12.066666666666666,Summer,64.191795,18.447948,0.3242549999999999,"Temperate Grasslands, Savannas & Shrublands",Nearctic,2
