UUID,Center Frequency,Bandwidth,SNR,Start Time,Duration,Signal Type
5f64c982-6713-4840-8166-479d35d8e3c1,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,8ASK
819c51ef-2d47-48af-8486-922c903dd69d,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,16PAM
fd66f40b-da8d-4beb-8979-b935cba83d77,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,QPSK
928d07e2-77eb-468e-9aa3-32f18b44550e,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,BPSK
5fba02f2-de91-47b0-95cc-26329cdd4f72,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,BPSK
da70eff3-68b3-428d-a54f-bd4262bb011a,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,16PAM
dcdbb58e-a882-493b-a183-9fde89e71632,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,16PSK
4d3367d2-74e9-4201-8f9a-9f70c272e3ff,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,BPSK
7f821da8-93e3-49b1-b024-3b5d7575f2f4,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,BASK
9e5f1110-606d-403b-94e7-5f188a488b76,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,8PAM
07c27a60-dd31-4c7e-8e05-dbc01051f2c7,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,8PSK
662b7ad4-c89a-46a3-9083-0afaf55e0498,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,4ASK
666e89ee-ff26-4cc1-b1c7-579067133fbe,"(0.05,0.1]","(0.2,0.3]","[20,25]",0,1024,4ASK
962a5d9c-9ad5-432b-919f-ae6198ecc706,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16QAM
f38e93c1-151c-40a6-a034-43f2f10c7faa,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,8PSK
053d1315-a5e5-48cd-8cc2-b4170a504df1,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,BASK
3e6c3b43-780e-4edd-a3f3-6c2925885d7d,"[-0.1,-0.05)","[0.0,0.2]","[10,15)",0,1024,4PAM
2b06e541-2f7b-4637-9133-4801c6cf96df,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,16PAM
fc749faa-ed82-40b3-953f-b46b895bea51,"(0.05,0.1]","(0.3,0.4]","[15,20)",0,1024,QPSK
4c6cefb3-048e-4ccb-a475-da6e2eba1ddb,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,BASK
86217cd5-2e14-41a3-8c51-fd272f0703b2,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,16ASK
48726268-97cc-453f-8d9a-0fc29a57d87c,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,64QAM
c801e448-5414-4b82-ad77-a50226e5f7e9,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,4PAM
4d8e683a-dec6-48e3-810a-cec3395a9b81,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,16PAM
409d490e-23ec-4de0-9a92-e8be30df0458,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,4PAM
d298733f-f173-4762-b617-7616536c2242,"(0.05,0.1]","(0.3,0.4]","[5,10)",0,1024,8PSK
56840d66-13b3-4f24-b39b-be4299c2d60b,"(0.05,0.1]","(0.4,0.6]","[10,15)",0,1024,8PSK
bc0c7ae0-f40b-46b4-8544-6e5db01d71f5,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,BASK
6e546557-d585-4b01-92a9-a2d32f84f6ed,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,16ASK
70deaea7-e87c-4115-9718-09ea9ea890dc,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,16PAM
975de6ae-5ab2-4809-ad5f-50a0217dbaaf,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,8PAM
c7e015d2-8597-4dbf-a944-920c5bac4519,"(0.05,0.1]","(0.4,0.6]","[15,20)",0,1024,4PAM
e4786cdc-76f5-4437-bfc4-1e5d35c455f8,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,8PAM
3129e3bb-8625-4b44-813f-d4c304f0dbac,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,QPSK
8d5c6a7d-281b-4098-92c0-f29c15df21a7,"(0.05,0.1]","[0.0,0.2]","[10,15)",0,1024,16ASK
4cb974b2-8146-480a-9d90-a387ac7eea86,"(0.05,0.1]","(0.2,0.3]","[20,25]",0,1024,64QAM
5d767bd8-3920-4274-a123-64e345423b51,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,16PAM
3717c7bd-9e95-4bae-b0bf-62a008bd2929,"(0.05,0.1]","(0.3,0.4]","[5,10)",0,1024,BPSK
71199b35-14be-44d9-9be3-c1297caeed1a,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,16ASK
f738f47b-f781-4514-8d1b-a495409c0ff6,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,4ASK
e2d5da7f-b566-403b-b904-2e9a997404f6,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,8PSK
0efb34af-72f7-43d4-b874-92001103fa57,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,8ASK
a70ea950-9f2b-4e26-83f3-787bc0a3036b,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,8PAM
6c28510d-bb8f-4e7e-a7c2-d682b966dd96,"[-0.1,-0.05)","(0.2,0.3]","[10,15)",0,1024,64QAM
f7dcbbd3-e31d-4e93-9fb4-4936ff73bf55,"(0.05,0.1]","[0.0,0.2]","[10,15)",0,1024,16ASK
7303be5e-619c-4d94-9612-5b0468e8b64a,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,QPSK
55c8e15e-83e8-4cd2-ae73-1c133578ac53,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,8ASK
b8c0200a-e0e1-4fd2-84fd-5a0c69d6b88a,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,16QAM
8723025f-5df1-45dc-98c4-a203d4ce18c0,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,8PAM
02d407ad-7839-43b0-a2dc-97ee3188a5ba,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,16PSK
89732e97-e45a-4fc5-aa63-0dd177e4eaad,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16ASK
00667dcc-f62d-4d4e-a3e0-f03248f69114,"(0.05,0.1]","(0.4,0.6]","[10,15)",0,1024,16ASK
44661d40-e023-487a-967c-022413f1c55a,"(0.05,0.1]","[0.0,0.2]","[10,15)",0,1024,16PAM
b1e33af5-3ede-4698-a2ad-d8a830cc35d4,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,8ASK
e5a6608a-e430-47fb-ae4a-14e017b6a47b,"[-0.1,-0.05)","(0.3,0.4]","[5,10)",0,1024,8PAM
24a8e3e0-8230-4b9a-8ab0-176730c1c28e,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16PSK
65a05892-ea58-48ba-8640-aa463903691e,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,16PAM
4e1c0a3f-aeb0-414c-8ac6-573958ba6862,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,8ASK
e1ebe355-f5e6-4b7a-b56e-e20fb60e0090,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,4ASK
f5cff6ed-19f5-4875-827b-d858cf738a9b,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,BASK
cdb1ad18-b73b-4af4-9cab-23d80d785583,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,16QAM
ce5567eb-d443-4f3a-9c56-fa31af9461cf,"[-0.1,-0.05)","[0.0,0.2]","[20,25]",0,1024,64QAM
51fa3db2-a151-4693-a540-b41483d85b21,"[-0.1,-0.05)","(0.3,0.4]","[5,10)",0,1024,16PAM
692315fc-30ae-458e-a317-de69d1d7ff30,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,16QAM
1c42af30-bad4-4b61-97af-54902d9f2d90,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,16PSK
58e324af-57ad-4126-a958-e0962784b53a,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,16PSK
cd6ac873-1c2c-4d8d-83b4-53351d778253,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,8ASK
f826b4e5-32b2-4320-b525-6f01b162faf7,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,QPSK
12c2385b-f9e7-427b-b5cd-fe2e8ba083e8,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,8PSK
abde1e3a-2369-4379-a1a4-d1a21134fdf3,"[-0.1,-0.05)","[0.0,0.2]","[15,20)",0,1024,16ASK
d4c8f929-bc61-4b16-912a-c0eaf9bc14cd,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,BPSK
384dc724-838d-4826-90d2-10c720eed5f5,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,BPSK
b092bd7f-3551-4892-b547-53bb58ce952f,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,QPSK
37d424c7-3fee-4d2e-899b-3c4acecabbb2,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,16ASK
2953b9b1-0f5e-4bd4-8727-c0a4a67d6e16,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,4PAM
80e11a3b-8f10-4779-8400-44aeb658b667,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,QPSK
06517207-c50e-41dc-92cf-26ee87c02c79,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,8PAM
51a096f9-bde3-4131-b853-d02bf94a4cd1,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,16QAM
b1e09c7a-3b18-4ece-bdf2-c9c3b859b2d7,"(0.05,0.1]","(0.3,0.4]","[10,15)",0,1024,BASK
3d09760a-d9b2-4cf7-a15a-cdc4a042762b,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,16QAM
431e4f24-bf60-4ec0-8e41-53a774d79394,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,16QAM
944f06f3-1789-44c8-bc3c-56bc257e5814,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,BPSK
60c6a9a1-56a1-4055-b2cf-67e01896b19c,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,16PSK
65201535-3724-4dc4-8a78-0622700c4b74,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,8PAM
a7e9fd24-c371-4dab-a03d-0525b8c04bfe,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,QPSK
172fec95-e9bd-4724-b6a5-1ad32dc5acb2,"[-0.1,-0.05)","(0.3,0.4]","[5,10)",0,1024,QPSK
976ad203-5fc1-44c6-8202-2f81b5435955,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,BPSK
790a9fe1-e21f-48ba-b4c7-798f562eaf87,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,64QAM
bc918b54-722c-47bc-b506-e3080a49d688,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,BPSK
cf164526-62fd-4bbd-a8f6-41af2e4bd64f,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,8ASK
5c6ece1d-1972-4e54-add9-09f91b055dcc,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,4PAM
fa4191bf-eaf4-4204-804f-73cd85e3243e,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,4PAM
ef89a593-72a6-4912-a6f3-cf624918f561,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,QPSK
5d53cad8-266e-42f7-be6c-66414e01a17b,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,16PAM
1f0ea0d6-19ef-47fd-b1d4-6145265c9a22,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,BPSK
727fe84f-3e48-4912-804d-d7eafa8ba808,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16ASK
0ba73196-33ea-45d2-b6b5-c37bbfa84dc5,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,8ASK
75cb9a18-8803-41fe-ad46-5ec1823faf50,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,4ASK
e2cec60b-a487-444b-bc2d-7399c24998cb,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,8PAM
99cd199f-4338-4062-9156-6b400bae8938,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16PSK
5a37624e-e23e-4a3a-9050-132b2ed78f26,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,64QAM
820789c9-185b-4860-a240-a17bb050a892,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,4ASK
5a1552a1-2df5-456f-a505-2820cdb0ad8f,"(0.05,0.1]","(0.2,0.3]","[20,25]",0,1024,64QAM
c24bc954-42e9-460c-849a-de4f80499ae1,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16QAM
3f21d550-5206-433f-9261-9eaa6dc13777,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,8PAM
8ebf09e9-aed3-4a5d-bcc9-e55267baf279,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,BPSK
f259d754-1a7e-44ad-8b4a-786073bac9f9,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,16ASK
81e0d431-61aa-4331-ba63-448fccf814be,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,QPSK
28527906-a785-4a0b-bdb3-668e871fb664,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,8PAM
17141426-f964-4a15-96c7-e00a6816f7a2,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,16ASK
9a19edb3-6cf7-465c-89bb-296e4550be85,"(0.05,0.1]","[0.0,0.2]","[10,15)",0,1024,16QAM
9cdf2532-04b1-451c-9657-2b082539e5df,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,BASK
fd3a82d5-87f1-44c6-81ae-2c180ca4ab7e,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,8PAM
1505a24e-db26-45f8-8af1-49edcc4c63f5,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,BPSK
7d224495-f6ab-4d30-be59-33971cf35293,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,16QAM
4f0549f4-815d-483b-a030-ec0b4197b728,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,4ASK
df0111bd-105f-4d5b-9cd2-4d5e0b68d23e,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,64QAM
0530f5ab-5fdf-48e4-b617-64b81ac87cf6,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,16QAM
aff589fb-4201-46d9-bff2-213586a7cb4f,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,8PSK
effd2de3-9235-4097-88aa-be9213935c3a,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,8PSK
4bab80b9-9283-4881-a9a4-1774f98b898a,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,16PAM
2ad76a7c-abf2-4880-bed9-e96c678df236,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,BPSK
9b1d01dc-78f9-4ae5-8a4d-970ff33cc9e9,"(0.05,0.1]","(0.4,0.6]","[15,20)",0,1024,16PAM
47a756fd-00a6-4513-863d-a6ee7e28aeed,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16QAM
34accdfc-1b13-4488-9377-42d20675c1ad,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,4ASK
4fa7e5cd-308f-4e4e-b22f-a9d81d6b5e29,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,BPSK
52603306-6be6-4b46-be59-d727d6aa35ab,"[-0.1,-0.05)","(0.3,0.4]","[15,20)",0,1024,4PAM
f9c2ad85-01f7-4804-ba48-5d8f3eed7c2a,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,BPSK
e1fdbcb6-4c87-482c-a7e3-2ef9465c87cb,"[-0.1,-0.05)","[0.0,0.2]","[10,15)",0,1024,16PSK
20aaf0d8-6b25-493a-87f6-458cc314643b,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,8PSK
a2cf667a-af38-4b39-8de9-7cb6c251dd14,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,16ASK
cb04176a-06af-401c-a220-a7b5c0e9a5d2,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,8ASK
88fe9bf5-f165-45df-9815-3041a09990e1,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16PSK
f5189bbe-264f-4f92-b5c3-714c34197fb5,"(0.05,0.1]","(0.2,0.3]","[20,25]",0,1024,16PAM
4a9cb3b5-7417-42be-bc45-834f934781ef,"[-0.1,-0.05)","[0.0,0.2]","[20,25]",0,1024,16PSK
cc46ac1c-aef2-40e5-aea9-4182c5b6a872,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16QAM
b1fae2f5-97b4-455b-b291-d049250f3d14,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16PAM
5c94c813-8de7-4401-b1f8-56b65d1b2675,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,16ASK
fbe9822d-098e-4940-bd7f-000c10f4c6f1,"(0.05,0.1]","(0.3,0.4]","[5,10)",0,1024,16ASK
9d635205-31b4-41a2-8b0d-a13f966e1b62,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,8ASK
dc4a33e3-d189-48e1-a305-c1c3ca2410a2,"[-0.1,-0.05)","[0.0,0.2]","[10,15)",0,1024,8PSK
02bf6f6d-2af1-4776-aa8b-448effdcf57f,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,QPSK
b5738c54-5659-41ca-a417-6df88c489fd7,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,64QAM
339d0226-932e-405a-8efa-c30d7582eebe,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,8PAM
f5128787-6598-4456-b4d4-bcf4f71e5f73,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,QPSK
296d0260-0590-4945-aa07-3d0b255bf438,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,16PAM
87fa4e28-c83f-4289-bdac-ee6ff8f763c9,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,BPSK
a40b65be-2935-4794-9591-6a6a1aaa831f,"(0.05,0.1]","(0.3,0.4]","[5,10)",0,1024,BASK
f881228c-c714-49e7-a2c1-8fc4a5662127,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,8ASK
dd048950-0c53-429f-a2e1-1d94b8ec90bc,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,4ASK
696fd9f6-20d4-4374-9377-7ca59a15138a,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,64QAM
f4e84e2d-e117-47ad-87c9-efe76653ca18,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,8PSK
3e9b43b9-2b27-40e9-8ac1-1d3a2906700e,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,BASK
27f2b5ad-bbf8-4ef7-9a59-5be2dd5b8fc1,"[-0.1,-0.05)","[0.0,0.2]","[10,15)",0,1024,BPSK
76ac7678-d1a2-42a2-8bc3-c8b09bb6475b,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,64QAM
ccf6f55c-e588-4eb0-b015-b3afa6ccb825,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,8PAM
d6d6222c-a112-4ed2-85ce-4451709af883,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,8PAM
05c1f29c-0381-4fcc-8f8b-1f286d579a58,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,8PSK
a67e4901-9bb2-40f7-af61-30d42043726f,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,BPSK
8ec67599-b0e3-4515-86fa-c2fea6bf9a65,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,BPSK
c6a8a84f-80ca-48cf-874a-3ebcada35cb6,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,BPSK
6d95a543-8de9-4282-8e90-4020642e121d,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,8PSK
0ad71a69-77ec-4763-9e52-02ecf848ae8e,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,16PAM
c41fb175-9156-458c-b201-e7167ebcd4f6,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,4PAM
d29f6d76-5db5-4ab1-bf71-9a49e3b2b236,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,16ASK
42e319c0-24a6-4af9-87ae-508caf9af0fe,"[-0.1,-0.05)","(0.3,0.4]","[15,20)",0,1024,BASK
a4e7ed03-601d-4b29-9c2d-fe4908e1034b,"[-0.1,-0.05)","(0.3,0.4]","[15,20)",0,1024,16PSK
12add3fb-528d-420f-b35d-2d587acbe045,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,BASK
f17adf51-4fa9-456e-ae72-fee876041647,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,8PSK
28efcf75-b67d-420b-baf6-996701893ebd,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,16PSK
daf0a4a6-5c2e-4d99-934b-147134ac6527,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,4PAM
b48f047f-ece8-49d8-b676-89f8bccb7367,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,BASK
c5b7360a-094e-4b1d-b0f5-88b83559b803,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,16QAM
59e201be-31fe-4980-8606-0c6b029f23a2,"(0.05,0.1]","(0.3,0.4]","[15,20)",0,1024,16PAM
8c779c07-7cd1-4417-948c-812682ace897,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,BPSK
6ca001b9-457e-4b8d-b9d2-ee3b631b1ee3,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,64QAM
9c8eb9fa-3afe-4011-b5e8-fc72db974add,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,16ASK
d64eab59-0ec0-41ec-a4b4-f811a65204ef,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,16QAM
c33c61d0-4dab-4be1-a01f-fa3611edb417,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,64QAM
e3f7ddf4-706a-4539-8a03-a8f0b21ea856,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,QPSK
523ab87f-b5b0-4662-84c4-70bad6ae2c32,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,4PAM
37de63c6-d2f8-46e5-a19e-0351b8cfe8f4,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,BASK
e5dd1981-c843-4318-bc98-b50082a1cd89,"(0.05,0.1]","(0.3,0.4]","[10,15)",0,1024,16PAM
e7e84c55-ef6a-4729-a554-f6a81f2aee16,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,8PAM
7f2c3f10-2cb7-4fd9-aa33-f67728950ff8,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,16ASK
3fd02622-1862-434c-98bd-1e55a4728ebc,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,QPSK
0ec39069-660c-4fde-a526-2fcb3ff4cb85,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,4ASK
1a62d2e6-9715-48dc-8b85-72f35b0239aa,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,4ASK
d39c6fcd-328f-4822-a9e2-c3df4673fd00,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,16PSK
9341e388-3230-47bd-958b-f5438706f014,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16ASK
95f45143-f06f-4f01-aaf1-b06ecee59880,"[-0.1,-0.05)","(0.2,0.3]","[20,25]",0,1024,4ASK
16c7f060-afd5-4840-8504-f899fdb46afb,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,4ASK
7bd7d083-64bb-441a-b545-8f82fdc93742,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,BPSK
88668e29-0ae6-41ee-8d7b-70342dc2dcad,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,16PAM
de2bc681-0872-450d-a83d-10ad14f0fb66,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,8PSK
219bd150-649e-4934-80e1-0e5f26e572f5,"(0.05,0.1]","(0.4,0.6]","[10,15)",0,1024,16PAM
87de3637-4ba5-49d1-bc34-ffdecd4bb76f,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,4ASK
15628ff5-ad47-4d79-bfd3-38a76b291c54,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16ASK
f87407a9-352d-47d1-aa56-e7d522537a38,"[-0.1,-0.05)","(0.3,0.4]","[15,20)",0,1024,8ASK
8e596b77-8b54-48d0-9eeb-5dd9915730e5,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,QPSK
e97d2c0d-4bd3-4ed8-84f6-f1d592a3c372,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,4PAM
4924fd12-ee05-4e1c-849c-b7cfce611d6e,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16PAM
fff45961-07bc-425d-be52-f53ada6b0588,"(0.05,0.1]","(0.4,0.6]","[15,20)",0,1024,4PAM
0a55be6c-2c0a-41cf-8a63-07ab30fa1e8d,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,BASK
633071f0-356b-437a-b7e0-4b47adc92f97,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,BPSK
6102a3af-2741-47b2-980d-e8d73dd82178,"[-0.1,-0.05)","(0.2,0.3]","[10,15)",0,1024,8ASK
11473074-1dfb-4bd4-bcd1-0d87bd5d1c19,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,BPSK
7485dd1b-df20-4205-9ff0-974bb8978513,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,64QAM
affb9a2b-b798-48f7-a257-a1baf2518504,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16QAM
d33347df-f830-4e7e-9edc-7c1255df767b,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,4PAM
731e332a-a8e4-4c63-be75-75bce55eb3d6,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,8PSK
2b5b81be-6080-4aea-9026-89f6bd3f5efe,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,4ASK
fd12b89b-e0e5-4f2f-88fa-1cac6f008fc5,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,4PAM
