UUID,Center Frequency,Bandwidth,SNR,Start Time,Duration,Signal Type
0f8afda6-84d9-4908-a664-96fd723975a1,0.09513516510992509,0.2802816901408451,16.627264928923882,0,1024,QPSK
d5fbf3b4-b31d-47da-9d96-8dc89a0adff9,-0.058158633655674336,0.11287878787878788,5.449864808457827,0,1024,4ASK
dea6edc1-58a0-4f7b-a971-5e46cefd71cc,-0.057223786064814354,0.36326530612244895,10.54599731793471,0,1024,QPSK
48639922-fad6-44a3-985c-175aec271c29,-0.0455126452244788,0.2727272727272727,20.95270203958097,0,1024,64QAM
1c757e72-00d4-4d51-9ff3-ead4c756a251,0.07276679422919413,0.4394736842105263,22.289287235749605,0,1024,QPSK
5dd2548c-6ea5-4f76-a494-39b30dc13383,-0.09836295014965818,0.11149425287356322,22.739425426465576,0,1024,16PAM
6178f5f7-5aa5-4579-baba-d74fb3151928,-0.09272175728314298,0.4428571428571429,15.547049845474136,0,1024,8PAM
f1b614e8-99d3-4a0c-85e8-970c4ca6074d,-0.08476245069156044,0.3833333333333333,13.955969757763757,0,1024,16QAM
a5fc6ada-56af-4662-8c4a-3aa9d7327965,-0.04042416173617611,0.39210526315789473,20.142386123044005,0,1024,8ASK
cdc938d5-61bd-4b09-ad2e-93c6214a6c1f,0.08237062734743297,0.37777777777777777,9.953798179857724,0,1024,16QAM
732f4ad7-7c04-4c82-8e24-54adebb40482,0.03742413108695086,0.38723404255319144,20.272379209948063,0,1024,16ASK
191d4ec2-5cbe-4252-a0d2-cf4d2cfe2cba,-0.0687166355505447,0.30000000000000004,24.444703817937917,0,1024,16ASK
b24e0177-c2e2-4a1e-ab88-70dc9300f8aa,-0.038677530245572904,0.4189189189189189,14.426396777143985,0,1024,4PAM
4fe536ff-8aab-47de-ba2f-b23e9cfe2668,0.01983238543624062,0.2673913043478261,8.734948703831215,0,1024,16PSK
f343de6f-8b05-4f17-aa84-fbba7287ec00,-0.06867091361524019,0.1831578947368421,11.440600378445483,0,1024,BASK
f80dc632-bfe8-4546-8192-f7aa87e37239,0.016937841982407484,0.3607843137254902,24.746339766191017,0,1024,16ASK
de92612d-c6d7-4254-9aea-985b75eb90c7,-0.035939631697829655,0.12096774193548386,13.731122499112589,0,1024,4PAM
bbb9828e-aa2f-41ac-a986-f596f92181ff,0.024410965134436108,0.4842105263157895,15.305138562693813,0,1024,8PAM
c9d08e97-612f-4350-bfc7-9f9803db8315,-0.024066745469886255,0.2918918918918919,21.76827078151874,0,1024,16QAM
472afee6-5c17-43df-807c-8a1d474675d0,-0.03985565390643247,0.2627118644067796,6.3649330422429635,0,1024,4PAM
e9a67cbd-c548-4842-b440-7ef28cf56502,-0.06635204643791848,0.44000000000000006,8.585249740880494,0,1024,8ASK
d2d733ae-ff68-46fa-9a6e-49a3eb948ece,-0.01956708897758111,0.3933333333333333,8.257881690599273,0,1024,8PAM
b129f53f-5ea5-4b31-b906-5c80e3c9cb40,0.0023713900622008843,0.46764705882352936,12.026580383644049,0,1024,16QAM
447239e2-bd2f-4168-9e55-e07b728455f0,0.09172324965689138,0.2637681159420289,15.050381548241782,0,1024,BASK
2e56bca1-26cb-46d1-bf1f-533636c85c20,-0.08366410825059388,0.40740740740740744,24.45187942919481,0,1024,8ASK
90cdf5cb-c5c7-4a71-abaf-6e93955bba45,0.08975552853208951,0.28,7.335900677019948,0,1024,BASK
fe0625a3-4dec-4c4b-ae3a-68bb60b9ff40,-0.08805143215880794,0.22413793103448276,8.562021314446843,0,1024,BPSK
92549667-3b98-4b86-8cf1-aa4f7ca9e109,0.04848962174960694,0.45294117647058824,24.780091777454338,0,1024,BASK
3277815c-2e11-43d7-a626-795926c78cfd,-0.0683756642835421,0.459375,13.753951488797595,0,1024,BPSK
c7434f9a-eee2-4688-932a-451644a730ac,0.03181308872533711,0.2714285714285714,5.309552326954865,0,1024,8PSK
d6d45f95-2829-4632-9b24-878ef85b1b6c,-0.06759481043475257,0.4108695652173914,22.13293287067201,0,1024,BPSK
0e0dc5d7-91b0-4431-8c42-dfe8730a34c4,-0.010634230158315439,0.4696969696969697,8.822018036079447,0,1024,BASK
ee969d68-921c-4909-b5f6-47ee279c2d7c,-0.013372627663931033,0.11558441558441558,5.098118993780563,0,1024,16PAM
a579bf84-e3ee-49d1-9639-18b0f01ae8ef,0.03957694812334919,0.13450704225352114,8.745407704449487,0,1024,QPSK
60ba98a1-92c0-4597-b758-edd484fd3782,0.0610746384855235,0.203921568627451,17.14228329455677,0,1024,8PSK
985daa5c-f96d-4962-9bf6-3e255e7c3cbe,0.05855197075191659,0.16774193548387098,9.811175766386555,0,1024,4PAM
4d877af6-0ff4-42b5-8396-10c6871b1602,0.05282596480912349,0.32321428571428573,19.26479995195821,0,1024,BASK
8cf1eaa9-08b5-46ba-8bfc-4c38c43ba6c8,0.057853533432455195,0.5,16.98971555278618,0,1024,16ASK
50fab154-6bfe-4f29-ba5f-af3a7e102b04,-0.0445766738122124,0.11136363636363636,9.951096399590842,0,1024,8PAM
d88fbc6d-35ab-4f17-85d8-4c8f6925fd5c,0.03891942076256935,0.14942528735632185,6.8866569002349864,0,1024,16PSK
d0f802ed-1374-4766-b386-10c433975681,-0.00046941516146511986,0.4818181818181818,15.243080039551312,0,1024,8ASK
471b7697-76bc-4600-8bf9-841c4845322a,0.026300815913419456,0.4119047619047619,19.180697783791906,0,1024,QPSK
a997fab2-7329-40e0-8f58-f8551686ece5,0.01923097793987634,0.27169811320754716,24.164333158250706,0,1024,16ASK
a1c53a0b-99ad-4989-9efc-561a1ec5ce9a,0.03300571064364094,0.29,6.2130309270670825,0,1024,QPSK
e5108749-f140-46ef-aec4-1abb37d44c56,-0.0684021372091504,0.33999999999999997,14.0394468630001,0,1024,4ASK
78bdf7bc-db53-43ae-91d1-9b73db51a633,-0.09745083169862037,0.14778761061946902,20.26713918209525,0,1024,64QAM
a98cf522-04b6-4d0e-987a-f163d9198d59,0.04049094909385367,0.10208333333333333,9.094072217726241,0,1024,BASK
d3abf589-ab3c-468c-b769-e407f8702941,0.028734429891399627,0.40285714285714286,11.278964954245458,0,1024,8PSK
10c7e0ec-e082-4dc9-8580-5ef150f1846a,0.013265763279707188,0.4040816326530612,12.842017965136934,0,1024,16PSK
5a051c89-86b7-4cc9-8acb-d58d9f09beb2,0.03287930492004057,0.48857142857142855,17.63780722953178,0,1024,QPSK
bbb0e781-ffd8-40a3-90cf-d48d21b018e6,0.009024051332043093,0.4416666666666666,17.868259978599813,0,1024,4ASK
bf3351ea-005a-4470-ad2b-8b002cc80bf7,-0.08678365142706719,0.11704545454545454,19.00515857607825,0,1024,8ASK
641f1165-6ef7-438e-99f0-581d29f24765,0.011372844590649953,0.26231884057971017,10.714803332462818,0,1024,BPSK
9be170fe-9313-42b4-ac74-a5da10d2cc4d,-0.0008191522062023227,0.12419354838709677,14.440791454738957,0,1024,8PSK
6539535e-2b94-4d3f-b68e-ae8dd736e78b,-0.05117324065498341,0.3972972972972973,8.132161813421659,0,1024,BASK
66428aca-420c-49d8-a652-6c7f7731b4b8,0.09098319302243466,0.43548387096774194,17.358730603542448,0,1024,16PSK
241eb839-8369-4841-8592-8e8e6e11aa72,-0.07854033410414521,0.2298507462686567,12.09077287193357,0,1024,16ASK
960e9a5b-38c4-46c7-bad5-149c24bebd59,0.08883305283618922,0.4533333333333333,21.119830608817015,0,1024,4ASK
d5e65c37-bc6d-4bc8-bcf6-9f9ac473a24d,0.046941422910146746,0.3684210526315789,12.727030583332084,0,1024,4ASK
2949966c-0c32-4fe2-afb6-b7d3d064c1b4,-0.07109938871374039,0.41052631578947374,12.137870073728095,0,1024,16PSK
27021e62-5d3c-426e-b6d0-e8b30cb62c4b,-0.007232445041686714,0.17575757575757575,9.254292999716148,0,1024,4ASK
cc874cc0-665c-4762-8721-7c179fd21451,0.04890963537761189,0.2577777777777778,5.278941383357596,0,1024,16QAM
b0b564e9-c124-4cbe-96dc-8bf0af386dec,0.005681364340958978,0.22592592592592592,13.19214489666326,0,1024,16ASK
833520af-1a67-41af-945d-da1aff19c5f7,-0.06081902315802941,0.22400000000000003,24.974366015526638,0,1024,QPSK
9e9635a7-9b18-4062-b1f9-2d05a3827ed4,0.0701181346642229,0.15666666666666665,14.228843333970227,0,1024,4PAM
a79f162d-d6e7-4ba9-8ba4-56347c37a96d,-0.04800739544823971,0.3,22.316265939288236,0,1024,QPSK
151e265a-eea0-4a3f-a487-114ef5549d78,0.053775494565786924,0.4925925925925926,19.614597728618584,0,1024,8PSK
55fbeb0f-a05f-4a48-a68f-3e9c8dce7c87,-0.03209164720779588,0.10194805194805194,5.4004656842182435,0,1024,4PAM
17633c19-ea8c-4211-988b-005ba3d03022,0.028926124040057094,0.12975206611570247,11.389452612499284,0,1024,16QAM
91e7c08a-f8c5-4fec-89fc-ffd4cdcd848c,0.02666503229036407,0.3450980392156863,23.905155964081366,0,1024,16PSK
62429685-14f7-4782-bed2-47a9eb565ed4,0.06846132196963048,0.47241379310344833,15.634903144126548,0,1024,BASK
4cfdc724-a219-40f1-9352-15de53cd413e,-0.04678243652580736,0.17142857142857143,13.512170987620706,0,1024,8PSK
2474b70d-8ada-44ed-9b41-fcab26480faa,0.05153530991100383,0.4703703703703703,17.860605606701277,0,1024,16ASK
ac99c67b-2e96-4daf-a322-f1924e254986,0.03954880041100842,0.46499999999999997,13.562000721733881,0,1024,8ASK
74b84fa4-6a9d-4895-91b3-246d8bce1cb8,-0.0826045676703558,0.2980769230769231,6.619900880454461,0,1024,64QAM
ae51062e-3837-44c7-b354-1050adc174c1,-0.0008308607438363841,0.21204819277108433,15.119521248948367,0,1024,16PAM
a90ff77d-c17e-4d06-845b-2fcd49e3c435,-0.0024427217732335416,0.373469387755102,22.673228929730048,0,1024,16PAM
b95c6d87-3aa8-4c9c-8b7d-9af32e5bddf7,-0.023591699747794626,0.13535353535353536,13.89576664064679,0,1024,8PAM
c3b80998-30e5-45a3-ab16-b13cf532879a,-0.09152749337669773,0.5031249999999999,6.941527246832486,0,1024,8ASK
912f19d8-6824-4b63-a879-270b5846f7b5,0.08958356028427747,0.3104166666666667,24.013498247199546,0,1024,16QAM
bc418eb3-328b-4e00-a2d6-b83cb81d154b,-0.05818543275458532,0.41935483870967744,11.275729979836374,0,1024,4PAM
a92f3c1f-f7b8-483d-930a-834dbb6d46b4,0.014050034289042918,0.45999999999999996,13.150484701802085,0,1024,BPSK
6fa90261-d16b-41bf-88d3-5171f36f4114,0.02434071560575382,0.19841269841269843,14.52506902464683,0,1024,BPSK
ada9c08b-cab1-4d44-a1f0-475ce36dd60d,-0.032870223060205594,0.27142857142857146,9.883355777528184,0,1024,BASK
5381dfcc-c1b4-4896-945f-e23e9ba347a8,0.002775196738826799,0.11287878787878788,8.292420945018137,0,1024,16PSK
6b275eae-e2d9-4508-a7f9-fa9352092a10,-0.04513018634675092,0.1324561403508772,23.587656493681383,0,1024,16PSK
ca3a5c9b-c6ee-411b-8358-8667a60ba11e,-0.08435961599448638,0.36000000000000004,13.631253352693735,0,1024,16ASK
7757a810-4d0a-4082-8f59-e1d34d5cf21e,0.08293220535603513,0.5,7.802741454234234,0,1024,4PAM
c7243dc9-5b75-4bcb-8da2-748b2df16b2b,-0.011981990105431842,0.28281249999999997,16.843089966781292,0,1024,4ASK
49a356eb-47ff-481a-8a92-0efca8a541ba,0.0886407570976073,0.25230769230769234,12.36396151973894,0,1024,8ASK
84e95330-1871-495f-879d-12bdc2ad223f,0.08881930041616368,0.3170731707317074,5.411085555063999,0,1024,64QAM
872fddaa-ad2e-4168-9f07-6efeb0ff82c7,-0.07748589181916328,0.18985507246376812,6.605191897040131,0,1024,4ASK
933e7cc2-e2bd-4afd-90f0-63ff03857186,0.046868799923715926,0.2956521739130435,18.18326281071494,0,1024,8PAM
5e61216f-d946-4a9a-81dc-a44d50a8f381,-0.0022899991326333635,0.4135135135135135,16.94313982167272,0,1024,4PAM
c38abba2-1d23-4c7b-85bb-1365e4251660,0.019448420750678763,0.43461538461538457,13.102220560536729,0,1024,8PSK
6ed90ee4-07a3-411d-84b5-e25648807484,0.0830416003579997,0.18777777777777777,10.57259451882432,0,1024,16PSK
54714942-9962-4050-a73f-62f38d564c2e,-0.07235914676477095,0.1721518987341772,19.752021348285982,0,1024,16ASK
476ede1d-71af-4516-a844-4da0ed87093d,-0.04774128111710614,0.1197802197802198,11.024952714102215,0,1024,8PSK
f4894bd1-76b6-41d3-b6ee-f54e56422892,-0.06359583743048143,0.19042553191489361,20.182314497236767,0,1024,4ASK
c61524b0-963e-4bde-a44d-c0c775cd2125,0.04698348404735625,0.45952380952380956,16.869047304675714,0,1024,16PSK
17d6127a-becd-427f-8a93-293cd0f633e5,-0.08900610458695019,0.3431034482758621,10.537970724703323,0,1024,16ASK
6db9f8f9-27a5-46c0-a333-f13e1a3f140a,-0.06583030117779548,0.13950617283950617,11.259412973712353,0,1024,QPSK
b1cea2f6-2204-43e7-815a-0edf93b56f7d,0.03809793652748836,0.30153846153846153,24.285685774238544,0,1024,16ASK
0b51c9e6-6308-4d1a-a3c9-e67ba45213dc,-0.0647121318529337,0.10178571428571428,12.298792651156138,0,1024,64QAM
4571e0da-cdd5-41fd-97e5-93c6ad4e534e,-0.006933195345230958,0.18207547169811322,13.379846006854152,0,1024,8PAM
919398cb-5fda-4347-851b-d53ea3e1bcee,0.036929652650286526,0.3315789473684211,22.7957384657865,0,1024,4PAM
8f6beab9-33dc-42f3-9af7-4e6b5e9b0c52,0.0284276243785129,0.3385964912280702,17.596029055438827,0,1024,BPSK
eb24a4fe-ab2a-48a3-89f8-c0ac47f8632e,0.06304187444740969,0.1575,15.440422589383324,0,1024,4PAM
ba66ef3c-baed-4dc0-92b5-904975fc2b3b,0.03114409856568029,0.13787878787878788,20.034881664281386,0,1024,8PSK
886c0855-851d-49e8-80df-99399a96284c,-0.02629528930061975,0.5095238095238095,12.726798019551733,0,1024,BASK
a7a2de02-9871-4f05-9485-39c39a75dbd3,0.021537990850326066,0.12068965517241378,15.026888966986043,0,1024,16ASK
bdcf673b-890f-40d9-a749-1bf05254bfe6,0.028116838960108193,0.3081081081081081,17.2190183869035,0,1024,8PSK
b1de2832-d270-45f4-b339-c321bc30d47d,-0.046574875796541654,0.14210526315789476,23.83497979266624,0,1024,16QAM
edd8e024-97be-43f9-b6c9-ac0561c02a36,0.06925559750567065,0.3,9.623012530241189,0,1024,16PAM
4946caf9-7c19-4f0e-9d79-84b8d67d5677,-0.021089142840364936,0.18571428571428572,21.14878519575604,0,1024,16PSK
1e9cdc8b-e595-400d-8d67-af38e708a154,-0.026461259256897907,0.34444444444444444,10.443635049997525,0,1024,16PAM
2571137a-434f-4fa5-9196-c24b33199a1f,-0.08148297244278607,0.3976744186046512,18.33766415862872,0,1024,16PAM
36241450-d725-4df6-a8e3-e4298d167a90,0.004385364142575038,0.3243902439024391,18.82354462311516,0,1024,8PSK
3f40f38f-c24e-4a50-ae30-48d624ccad9c,0.05350157009402476,0.2431372549019608,17.820650414857262,0,1024,BASK
6608e4c8-2aa3-4f62-8f46-b1d430b02127,0.08121861325921012,0.2195402298850575,16.069244053592485,0,1024,BPSK
16ca970f-81d5-48f8-b4a3-5e2bacd02b8d,-0.059390392523077234,0.23389830508474574,6.027782613759429,0,1024,4ASK
539c42b8-39e7-415a-8e71-952387bb1cf4,0.03534466119852614,0.5,19.49771814417727,0,1024,8ASK
2f1acfee-d633-411d-a52c-44eefe0149c3,-0.03074970138629629,0.4829268292682927,12.48527755182156,0,1024,4PAM
864d17d2-49c1-4ac6-b5b5-93c663689031,-0.07739139791030031,0.16486486486486487,5.317489982902879,0,1024,64QAM
47975262-e7ee-4db0-83db-4f5a1d33ea1b,-0.014278169450734499,0.2043478260869565,23.634861197994432,0,1024,8PAM
723828b6-0f3e-4478-827a-e2ba8f4d0a7c,-0.08071386671317791,0.11200000000000002,5.79164022366959,0,1024,4ASK
5fd0addb-400c-4fcd-ad7c-df0b3449419d,0.013122998062162522,0.33448275862068966,22.370754448331375,0,1024,8ASK
1d864891-cb5a-4de5-9119-85e44140cc11,-0.0320406503793943,0.4964285714285715,21.59114742456882,0,1024,16ASK
78584ecd-5f7a-4515-9f20-7de1f24715e0,0.09749695929423935,0.3842105263157895,19.82049258276477,0,1024,QPSK
7af48cd5-40a7-4b63-969f-9995fe1d097e,0.034541636201371795,0.39743589743589747,23.895300214071128,0,1024,QPSK
b90c0f17-47ce-47d3-b910-f9c795a25239,-0.033065633665401786,0.34629629629629627,21.4406982108735,0,1024,8ASK
1513cc06-0b44-4333-a66c-ac5def4513b9,0.0888388538855632,0.394,14.671099424326865,0,1024,4ASK
c857264d-0e7f-4a91-aa85-4454582e75b5,-0.078010521561769,0.3113207547169811,24.452714032299543,0,1024,8PSK
e86bb5bc-f0e5-46d9-b5df-30135f689c76,-0.04142567303644018,0.10762711864406779,5.2685042540920275,0,1024,16ASK
b6eb1ac6-109a-4936-aa8b-0b1be8e30e66,0.06078755842705444,0.38571428571428573,15.554228325528532,0,1024,8PAM
ca795a1a-c93a-4669-9f38-45fb11e92416,-0.026000921260171353,0.4390243902439025,23.467452369742947,0,1024,BPSK
1cae3573-7050-4526-a278-9666304c8838,0.02254329026792179,0.19999999999999998,7.421636272909913,0,1024,BPSK
754e9ed7-5ae0-4916-859f-25fe65b07588,0.07822468160348614,0.14215686274509803,20.833481728973737,0,1024,8PAM
f542ed5b-7a23-4f11-9d4e-82c30b2e782a,0.06926612896601186,0.49090909090909096,9.029171672962246,0,1024,8PSK
3e7f7b09-ee28-41c9-942c-2d92cb58c064,-0.0733912811413134,0.4153846153846154,19.460269268070224,0,1024,16ASK
c9e82481-2bc8-4571-b092-32a935aed14a,0.006526713131652984,0.4021276595744681,23.39924015180842,0,1024,BPSK
907bd25c-caf3-417a-85bb-5791d8a2d7df,-0.005863693587196114,0.4048780487804879,5.0264208318062265,0,1024,4ASK
e5b44f3d-5028-49e3-8b9c-5599a8e57b15,0.039919099070669206,0.3511627906976744,21.473997193948012,0,1024,16ASK
ec27b58d-100a-48c9-ac2b-49a898b60a4a,-0.007992617500338,0.2028169014084507,21.01774890696241,0,1024,16ASK
21645ec7-9059-4701-ab66-90a46687f530,-0.003232422721645631,0.1302158273381295,18.87239344552947,0,1024,8ASK
13706838-464c-4781-b294-580cc62cec50,-0.030572879239975162,0.30645161290322576,22.08460742241904,0,1024,64QAM
1a717af0-9059-49ba-92fb-5f9e55f3f828,-0.03973711520041168,0.12871287128712872,22.024006933078166,0,1024,4ASK
4206b786-2acd-4deb-9b13-0e598731788e,-0.033441648726728376,0.13516483516483516,5.346207259493054,0,1024,16PAM
50613ed0-5293-40c8-8bad-e06cee8b084d,-0.09081316520576127,0.48636363636363633,24.372261883498787,0,1024,16PAM
d32aa18e-8000-4b80-bc29-c655836a009b,0.045542577501827136,0.3625,24.147021381434673,0,1024,BPSK
c6c0ef51-e1c5-4350-8b72-435f45c596b6,0.09001626521042161,0.3814814814814815,9.655021058035466,0,1024,16ASK
1b01db14-b08e-4916-8c2b-b50cd94eca0f,0.08493757170538402,0.16629213483146066,19.21986972647497,0,1024,4ASK
2f5f9ddf-d7eb-47fd-9c7a-62d73cc84eb0,-0.014218437407497994,0.19038461538461537,5.1073839371346,0,1024,8ASK
30e71b50-21b1-485f-aa6f-2f41e6964443,-0.08360675754045635,0.18732394366197186,16.865050581327097,0,1024,8ASK
8404de78-4355-478c-9012-684824c9b1e8,0.027379320956295083,0.4025641025641025,17.53225161527837,0,1024,16PAM
ff154950-32b6-4143-9afe-d531d97f3aec,-0.052993763669750504,0.3538461538461538,9.755656608500862,0,1024,16PAM
858a0a0f-274e-4181-8892-487937319641,-0.09650177328061019,0.4666666666666666,13.716568862158907,0,1024,4ASK
1c9ced85-d817-40cf-aa5c-ad359dc96b52,0.0738505162666237,0.49375,24.97232579503956,0,1024,16QAM
1db083bd-0ab1-4b56-8619-d4bced31f7ca,-0.06973714188764951,0.45999999999999996,15.299157953707956,0,1024,BPSK
fa4c653f-24c7-4364-a3de-6f120716b210,-0.06051783573812002,0.10121951219512197,6.713376825637947,0,1024,4ASK
851f9363-baa1-4da5-854a-efc1cb457e18,-0.013632256441439616,0.17589285714285716,9.267910868520897,0,1024,4ASK
5a2e612b-18a5-4dd1-8193-273f08f6e2a4,-0.041161944713941905,0.28253968253968254,8.617517859738108,0,1024,QPSK
60802d80-ac3e-4ca7-b4a8-e1190e554cea,0.04153756744376902,0.18166666666666667,20.024789523803683,0,1024,16PAM
2f5753e5-8aa6-491c-b5f4-e20ccfb1e78f,0.016440624329494474,0.44571428571428573,13.188752030890793,0,1024,16QAM
fef2d10a-ea91-4922-b716-9af6c2379a75,-0.07834285394662521,0.29365079365079366,13.858662485018076,0,1024,16ASK
22edfed7-c03e-4bcf-8ed8-3d2f65762419,-0.017618173726436342,0.1911764705882353,17.964234484926518,0,1024,16PSK
ad180c00-e44b-431f-940a-193261cc3af5,0.02353154998195431,0.4942857142857143,11.637107635794454,0,1024,BASK
08b32c55-c318-4776-b475-d486f93412c2,-0.029626754466485133,0.15505617977528088,13.435857743933042,0,1024,16ASK
10c9ac8a-c0ff-43ef-ba11-56e1e5242cbb,0.07094254327466407,0.3276595744680851,11.279194552721567,0,1024,QPSK
bc0d3069-0cc7-4f90-8773-e0841395c458,0.0004924488006415456,0.18705882352941175,9.089731148088386,0,1024,BPSK
430f3527-0a08-40d1-a246-b621166116f5,-0.00403663416875559,0.2967741935483871,19.271150734372064,0,1024,8ASK
d09dc283-ee40-4f31-865e-18c3f40c1436,-0.07802691892673184,0.43333333333333335,24.977347825893638,0,1024,16ASK
e03bf91e-366b-44f5-9b94-2dd07f8b80d0,-0.01509993690276916,0.2734375,16.701750126632355,0,1024,8ASK
1c79dd47-92ff-4a25-aef1-00c438bcd8b4,0.03267237024164368,0.15612244897959182,15.057442318387348,0,1024,16PSK
4d9744eb-8b5c-44e4-b999-9aa4cd7ffdb8,0.06992532644552282,0.48787878787878786,21.599548305070236,0,1024,8PSK
6978ad8b-0d05-4cc0-9481-9f0ff09ec9dc,0.06345694447894143,0.48275862068965514,15.176463816671294,0,1024,4ASK
317af92b-5200-4522-af26-9972fe4f105d,-0.04931287189382603,0.43,11.417890609728234,0,1024,16ASK
ab32f426-e885-49f9-b5f4-f696fbe63cc7,0.0428841519891166,0.3611111111111111,20.731031736914872,0,1024,8ASK
2607780a-4e41-4a0a-9d12-f7b86a9c0fcc,0.03610666451505529,0.1650602409638554,15.37939545566557,0,1024,BPSK
4a72a9f0-f1d2-4655-bc53-62c9115d22ea,0.06691325992795163,0.10200000000000001,21.55426710937831,0,1024,16QAM
d7c6cdbf-ec95-4088-b5be-ccba6c71c2a8,0.044365982469912996,0.40512820512820513,23.10888009563992,0,1024,8ASK
52875eca-34c6-4360-affe-4012e420a894,0.035016092555377326,0.22631578947368422,13.635061722687446,0,1024,8ASK
865a422b-d5a3-4184-a5ad-1984fb721095,0.0872951179850073,0.48684210526315796,7.549635249279829,0,1024,8PAM
17e1a5c4-d8d0-4329-ab7f-4f1a53d87dd9,0.0338154084901848,0.24905660377358493,10.29865641818212,0,1024,16QAM
de9818e1-968d-4939-ad46-3d83c43988a1,-0.015532126368957885,0.33714285714285713,24.919113036576352,0,1024,16PSK
cb9913f7-c9e4-4295-8d39-b0d21465eb1b,-0.08758767209987431,0.19444444444444445,24.1117550572411,0,1024,4PAM
c387cb9f-8326-47d9-bdc8-0f2b0cff6ed7,-0.08778944393322943,0.34791666666666665,10.978912187719207,0,1024,BPSK
8b4d4654-ffd0-4c2f-aa07-cf5f3641f382,0.02934127333636577,0.40238095238095234,8.835982720879386,0,1024,QPSK
e3f85c11-7dc9-4a6a-802b-86d490d8d979,-0.0023513624618798357,0.2574468085106383,22.319348140943344,0,1024,16PSK
76e4c8e4-ef5a-4472-b369-c513d27b4faa,-0.0012351436964108398,0.42499999999999993,9.484428942237713,0,1024,BPSK
722dcb8a-d949-4063-ae3e-19b35e1e9089,0.09168218916122509,0.44375,21.001870034744215,0,1024,8PAM
fbe3143f-96d4-45bf-8866-88d47f6da1e9,0.0749921408738507,0.1814432989690722,7.547734278678211,0,1024,16PAM
5f39d047-5d21-4785-adc6-03e53ed5b94a,-0.023958104195187693,0.35434782608695653,15.797744334736539,0,1024,BPSK
8905426f-681d-4be9-a12e-084dbd8681a8,-0.03236994164797451,0.2619047619047619,13.295779000735488,0,1024,16ASK
8ee26cbf-c2f8-4403-9319-87cdbda06d18,-0.052764659167092304,0.17096774193548384,23.8742930333322,0,1024,8PSK
9ed323b5-3f35-4999-8f5b-fce9f554e5c7,0.026103472887118645,0.240625,5.320409588345867,0,1024,BASK
64da5a57-d10d-4bd2-bec1-dbcb996b12a0,-0.06081157427564763,0.13356164383561644,21.005380674113358,0,1024,QPSK
9d3bdd70-5bd6-43b7-90ff-da8ebb6570fa,0.03242982191906901,0.40731707317073174,5.449288517707139,0,1024,16QAM
d1498d44-20f1-42da-97d5-0643f6a0ed92,-0.005121199736270926,0.14027777777777778,10.034486784541528,0,1024,BPSK
ec223cb7-cc1f-42f5-8bc7-a3f85164f649,0.07448347452170787,0.34,24.669696677675308,0,1024,4PAM
2e2b8fb3-63b8-4036-86dd-fd05953d15ee,0.03848560745186708,0.23387096774193547,21.566981877570377,0,1024,64QAM
6912506f-bae9-4e42-8319-fdfd573934d8,-0.04233709100461241,0.20112359550561798,24.469311607653005,0,1024,8PSK
dc434251-3c0f-481b-ba43-e3f3fe99d2fc,-0.06608649782248191,0.32894736842105265,7.642439375435184,0,1024,16ASK
13197513-b573-4c03-9e0e-e0e49a880c30,-0.06659898123943311,0.11011904761904762,14.504878725173068,0,1024,64QAM
03daef00-5233-494c-a4f7-f712b14a44b7,-0.03105701582089948,0.344,14.26834997108558,0,1024,8PAM
10e8fde0-3afe-438a-9b9b-662de127f0a3,0.05320380228687718,0.25135135135135134,7.060903199346695,0,1024,16ASK
1478bdd9-2596-4fec-b03d-161c332695b6,0.028729830332975992,0.36486486486486486,24.401296955451187,0,1024,16PAM
8af2ead0-44b3-4582-9ee7-124c245ce01f,-0.025890793184863273,0.2901960784313726,15.60690202503351,0,1024,8ASK
61c71d7b-6a26-4e87-937b-3927bf27aa78,0.09562808418074314,0.49714285714285716,19.159999783764498,0,1024,QPSK
e7daf8aa-7425-4ea8-898b-8799ca4abf58,0.07691001081760893,0.4625000000000001,14.642439887605885,0,1024,4PAM
a6f0a52d-c16b-4304-9f57-52f2a9e5b4e1,0.06171129136358325,0.17058823529411765,5.485914120431015,0,1024,8ASK
10195cc7-970d-45ec-a0f7-4aa8602b4a50,-0.03068284573919465,0.4228571428571429,19.591067372744018,0,1024,16ASK
d95d1bc0-8332-4f5b-83e4-a0b87f6ba2eb,0.007734045578572421,0.10463576158940398,15.478468128469082,0,1024,4ASK
d040fa54-1732-45b3-8399-dffbfa58e9c2,0.03687740196627329,0.1180327868852459,5.7012884140502,0,1024,8PSK
09ff4c48-bd16-40d4-84e6-49c15624d143,0.06826100270158961,0.2170212765957447,21.664999565985976,0,1024,4PAM
7374a9fc-a46f-4558-8b10-396e9d5e10c5,0.04060328217976558,0.42857142857142855,13.585437703974417,0,1024,16QAM
686cf8df-59ff-4533-8410-35df5030a59a,0.08654080852527488,0.2636363636363636,15.344081656920975,0,1024,16QAM
0dd9f6bb-83ed-4b0c-9176-bf2793190c8c,-0.08639811468722165,0.4206896551724138,18.500675079276796,0,1024,4ASK
6130ab03-fc5f-4e8a-8501-5f724f31d348,-0.07897185933937174,0.11030303030303029,15.74075327709511,0,1024,16PSK
75d2effd-bea3-4516-b359-0a8d18d83957,0.07354546679061588,0.4806451612903226,10.510171846975716,0,1024,16PAM
